,Unnamed: 0,offer_type,person,time,difficulty,duration,reward,web,email,mobile,social,bogo,discount,informational,age,income,member_date_int,F,M,typical_spending_m1,num_offers,spending_during_offer,preds
5408,24338,informational,c3e3ad48eb344c469938136941735205,168,0,4,0,1,1,1,0,0,0,1,35,35000.0,870,0,1,0.2005555555555556,3,0.0,1.4795392
5409,24339,bogo,1e0e4e6416164848b930f12d2719e750,168,10,7,10,0,1,1,1,1,0,0,34,31000.0,1645,1,0,0.1097029702970297,1,0.0,1.7982447
5410,24344,discount,d56386cf344c4829bbf420d1895dca37,168,7,7,3,1,1,1,1,0,1,0,118,65405.0,1557,0,0,0.023168316831683168,1,0.0,0.31494597
5411,24348,discount,9d5a47c4dda04ed297058c499b2d3478,168,10,10,2,1,1,1,1,0,1,0,63,56000.0,1241,1,0,0.2221590909090909,1,24.38,5.247194
5412,24349,discount,57b6aab7967146d88ff5645f56e2dd07,168,10,10,2,1,1,1,1,0,1,0,21,48000.0,1032,0,1,0.09390625,1,1.43,1.6033583
5413,24350,discount,7b22cfa199094dafb728bc210cf0909a,168,7,7,3,1,1,1,1,0,1,0,66,70000.0,1602,0,1,0.2517680339462517,1,0.0,3.3954697
5414,24351,bogo,a4c20459489645ac9dd9cd82cd53ade9,168,10,7,10,0,1,1,1,1,0,0,65,59000.0,1609,0,1,0.015417256011315416,1,0.0,0.30071777
5415,24355,discount,e0086a6c57d24c62b5ff856b46c61dff,168,10,7,2,1,1,1,0,0,1,0,50,56000.0,1460,1,0,0.1161103253182461,1,0.0,1.5601846
5416,24356,discount,37052ed3ff944ac291e47696cffb8efd,168,7,7,3,1,1,1,1,0,1,0,54,56000.0,1255,1,0,0.2476374442793462,5,0.0,4.7135587
5417,24357,bogo,176d29d85df847a090aae1b8ac24f87d,168,5,5,5,1,1,1,1,1,0,0,48,40000.0,111,0,1,0.04465909090909091,2,0.75,1.1201866
5418,24361,bogo,0e6e271d144946de863574da082c1837,168,10,5,10,1,1,1,1,1,0,0,51,77000.0,360,0,1,0.15351198871650212,1,0.0,1.561313
5419,24362,bogo,88b8870c325e4f8880335ada0c5cec60,168,5,7,5,1,1,1,0,1,0,0,118,65405.0,1689,0,0,0.011171428571428572,2,0.0,0.3726765
5420,24365,bogo,fa75661c3aa848ea9090b77c9ecf37b6,168,10,7,10,0,1,1,1,1,0,0,118,65405.0,1440,0,0,0.019658605974395445,2,0.0,1.230031
5421,24366,bogo,51a0f921d4824943be7f6accabed58df,168,10,5,10,1,1,1,1,1,0,0,57,102000.0,1497,1,0,0.282754662840746,3,0.0,1.7445136
5422,24368,discount,b29016b5216b48309deb6b3f0cc2098a,168,10,10,2,1,1,1,1,0,1,0,43,60000.0,776,0,1,0.3125073313782992,4,6.14,4.756066
5423,24369,bogo,df20be23322548eba78392f2c3b14b0f,168,10,7,10,0,1,1,1,1,0,0,71,81000.0,1478,0,1,1.2286467236467236,2,0.0,2.0079129
5424,24375,bogo,f91e32724bc548cfa96306fa256adb6c,168,10,5,10,1,1,1,1,1,0,0,118,65405.0,806,0,0,0.032037302725968435,3,0.0,0.86557174
5425,24376,bogo,f20c5361bea7464db740e8bd6525cedd,168,5,5,5,1,1,1,1,1,0,0,59,95000.0,1001,0,1,0.17004231311706627,1,0.0,2.820993
5426,24377,bogo,0c8e04f373a04738969178acc25b3238,168,5,5,5,1,1,1,1,1,0,0,71,43000.0,1676,0,1,0.018293370944992948,1,0.0,-0.13156241
5427,24378,discount,c0f7ee7dd0234b06b833764ac080d9f9,168,20,10,5,1,1,0,0,0,1,0,39,92000.0,1590,0,1,0.03865217391304348,3,0.0,1.5568511
5428,24379,discount,d4821a5e60674cceaee0d2df7b46b7cf,168,20,10,5,1,1,0,0,0,1,0,49,57000.0,1284,1,0,0.23242467718794835,2,0.0,4.0394144
5429,24388,discount,fa30b94ef4014d5c9a34d09b785e0d20,168,7,7,3,1,1,1,1,0,1,0,59,70000.0,927,1,0,0.1868831168831169,3,0.0,3.8570764
5430,24389,discount,c48735ede8914fe6b8ebd4b70bc1f585,168,7,7,3,1,1,1,1,0,1,0,72,109000.0,739,1,0,0.19818311874105865,3,0.0,2.8705301
5432,24391,discount,84ad352984b04b73b6dbff8d719de321,168,7,7,3,1,1,1,1,0,1,0,24,58000.0,1479,0,1,0.030282885431400283,1,0.0,0.8615732
5433,24395,bogo,10cdcf9677bf4ee382d6395f4715686a,168,5,5,5,1,1,1,1,1,0,0,74,85000.0,1299,0,1,0.3503667136812412,1,0.0,3.7454908
5434,24396,informational,694d6543c6fe4b2696d25b825475833a,168,0,3,0,0,1,1,1,0,0,1,55,80000.0,1546,0,0,0.2392406876790831,3,0.0,1.6840214
5435,24397,bogo,888df122aac141adb08b7983ce2d9405,168,10,7,10,0,1,1,1,1,0,0,48,60000.0,1718,0,1,0.13203677510608205,1,0.0,1.014332
5436,24404,bogo,e1c6ff66f7a84bea8e9f1024b8738571,168,5,5,5,1,1,1,1,1,0,0,47,78000.0,955,0,0,0.32973799126637554,4,0.0,3.2267084
5437,24412,discount,783ae371fbc84e9185cce5b0d347509b,168,10,10,2,1,1,1,1,0,1,0,118,65405.0,941,0,0,0.0623319027181688,2,0.0,0.38523024
5438,24425,discount,312a522266084c29b1b92c1a35f6de82,168,10,10,2,1,1,1,1,0,1,0,49,67000.0,1238,0,1,0.2526714285714286,2,19.94,5.1683583
5439,24427,discount,5e2eb77f49054cffb58e279330e58cf3,168,10,10,2,1,1,1,1,0,1,0,41,89000.0,1557,0,1,0.09328124999999997,1,0.0,1.3051016
5440,24428,discount,ae5d734b4970435cbdc30f7482ac6922,168,10,10,2,1,1,1,1,0,1,0,56,67000.0,779,1,0,0.23862266857962694,2,0.0,5.03222
5441,24429,bogo,905c7b26eac2451b9b1f0ebc7be8b9fd,168,10,7,10,0,1,1,1,1,0,0,37,51000.0,924,0,1,0.8171428571428571,1,0.0,5.249193
5442,24430,bogo,dd042d70c3b54824bdaecec25961d3cc,168,5,7,5,1,1,1,0,1,0,0,46,59000.0,881,0,1,0.234781976744186,4,23.22,4.3750896
5443,24435,informational,84e28239d81b42188c27d974007dbfce,168,0,3,0,0,1,1,1,0,0,1,34,44000.0,1583,0,1,0.027173295454545453,2,0.0,0.79027164
5444,24437,discount,4f374d02714a405a94859370caba25ad,168,10,10,2,1,1,1,1,0,1,0,49,111000.0,933,1,0,0.35592485549132946,3,0.0,3.1888318
5445,24438,discount,7bc77922ea884ca0a795810918b2e833,168,7,7,3,1,1,1,1,0,1,0,56,93000.0,1386,0,1,0.26626591230551633,1,27.35,7.726323
5446,24439,informational,8eac3a07beef45039598e17e7a0f54c2,168,0,3,0,0,1,1,1,0,0,1,79,72000.0,1460,0,1,0.00610407876230661,1,0.0,0.82602364
5447,24445,discount,36ad26ff59a54c4aa02309eecbc945ca,168,10,7,2,1,1,1,0,0,1,0,60,96000.0,897,1,0,0.3863726884779517,2,0.0,4.0541725
5448,24447,discount,07b37c82377e4e5ba8cf8eb6ed39d052,168,10,7,2,1,1,1,0,0,1,0,39,99000.0,1241,0,1,0.4173125884016973,1,0.0,5.7644434
5449,24448,bogo,e92c066a94254377a9d931033a4ae260,168,5,5,5,1,1,1,1,1,0,0,60,88000.0,1248,0,1,1.3165767045454546,2,0.0,0.6167077
5450,24458,bogo,d0cb3963974b4266bf7a8ede1d96a884,168,5,7,5,1,1,1,0,1,0,0,37,54000.0,1806,1,0,0.0367948717948718,2,0.0,0.6514288
5451,24465,discount,d10277f323d04d989cd9c060cd236f72,168,10,10,2,1,1,1,1,0,1,0,29,60000.0,1518,1,0,0.9501704545454548,1,0.0,3.9109387
5452,24468,bogo,c3e718f19d2849cf929843122faa4247,168,5,5,5,1,1,1,1,1,0,0,36,63000.0,1579,1,0,0.14274031563845052,3,0.0,0.9966935
5453,24469,bogo,2c8adcf84d1643628f893c2084e3d3fd,168,10,7,10,0,1,1,1,1,0,0,118,65405.0,1596,0,0,0.10551428571428573,2,0.0,0.561048
5454,24475,discount,86e9d338b85b4177b369fe6b0ad4fed3,168,7,7,3,1,1,1,1,0,1,0,41,41000.0,440,0,1,0.07767103347889373,3,7.42,1.396208
5455,24479,bogo,61194c489c9f4d39bc0afd2d76b2cf8c,168,5,7,5,1,1,1,0,1,0,0,64,56000.0,1322,1,0,0.1924428571428572,2,0.0,2.817017
5456,24491,bogo,cc6c8e723ea549debd8b538cdb250906,168,5,5,5,1,1,1,1,1,0,0,74,89000.0,1534,1,0,0.13062059238363893,1,0.0,0.54436606
5457,24494,bogo,5615d27ed41b42cd8fdd59ac060c3286,168,5,5,5,1,1,1,1,1,0,0,47,31000.0,1759,0,1,0.006290550070521862,1,1.21,0.40073493
5458,24498,bogo,d4864a84304f4c988cf9748813ade9a5,168,10,5,10,1,1,1,1,1,0,0,118,65405.0,1007,0,0,0.02598011363636364,2,0.0,0.51829094
5459,24500,informational,7c41da1a3b0840e59be7c540a25a1b97,168,0,4,0,1,1,1,0,0,0,1,61,57000.0,1615,0,1,0.006380281690140845,1,0.0,-0.34708792
5460,24504,discount,4567e14c0ed14bb6b68405dc523a0424,168,7,7,3,1,1,1,1,0,1,0,39,55000.0,1288,1,0,0.23023021582733816,3,0.0,4.206127
5461,24508,bogo,d685d759e77b4795957052e318faf91d,168,5,5,5,1,1,1,1,1,0,0,55,92000.0,1607,1,0,0.19602582496413198,3,0.0,2.0501072
5462,24509,bogo,319df0da652f452eb8a5876e9ebd17d4,168,10,5,10,1,1,1,1,1,0,0,118,65405.0,1483,0,0,0.02456981664315938,1,0.0,0.18793654
5463,24516,informational,0abc1b42c9bb48398c8b774e1be725bc,168,0,3,0,0,1,1,1,0,0,1,31,56000.0,1473,0,1,0.017988748241912798,1,0.0,0.20713824
5464,24517,bogo,73c456d983484fbb884aa78ac723c36b,168,5,7,5,1,1,1,0,1,0,0,118,65405.0,1526,0,0,0.03465693430656935,4,0.0,0.33867222
5465,24518,bogo,4d7b50337cdb4ccfb7d13474ababdcc0,168,5,5,5,1,1,1,1,1,0,0,65,51000.0,1286,1,0,0.2022889842632332,2,0.0,2.4632444
5466,24520,bogo,1f6ad0a8def240b3ad633f83032dedd8,168,10,7,10,0,1,1,1,1,0,0,69,73000.0,3,0,1,0.19793493635077794,1,4.17,1.8979464
5467,24522,bogo,79653b5bcdb64f4a8a0f5231e0c5ab1e,168,5,5,5,1,1,1,1,1,0,0,26,45000.0,1610,0,1,0.16148095909732016,1,0.0,1.9319609
5468,24523,informational,adf9c31a25944ec6a58f7c88e008ba5a,168,0,3,0,0,1,1,1,0,0,1,65,118000.0,1328,1,0,0.3860734463276837,2,29.7,12.962188
5469,24524,informational,25ce0d7c643f4044bd8da5ddd0d3e861,168,0,3,0,0,1,1,1,0,0,1,75,67000.0,1603,1,0,0.11751445086705202,4,0.0,1.923864
5470,24525,bogo,ae1a36f874a34dd6acaf8e286814a715,168,10,7,10,0,1,1,1,1,0,0,28,39000.0,1598,1,0,0.25148629148629154,3,0.0,2.5606039
5471,24532,informational,e29d736de59d41ec94b7f0793e32eb5c,168,0,3,0,0,1,1,1,0,0,1,38,59000.0,1613,0,1,0.20117052023121387,4,0.0,0.9933615
5472,24534,discount,8cb64bc8e6fe48c19e3878ad04d494f8,168,7,7,3,1,1,1,1,0,1,0,46,56000.0,1630,1,0,0.3868260869565217,4,0.0,2.795417
5473,24538,discount,9fdfd7c434b14df9a8c4f9bf5c176439,168,7,7,3,1,1,1,1,0,1,0,72,106000.0,1566,1,0,0.1763790664780764,1,0.0,2.2621088
5474,24540,bogo,197de214500b4cd5ad8b4a01b2a53cf4,168,10,5,10,1,1,1,1,1,0,0,32,47000.0,187,0,1,0.03107296137339056,2,0.0,0.6246297
5475,24549,bogo,553a8dee90b6460c8470b37da533cf12,168,10,7,10,0,1,1,1,1,0,0,73,69000.0,1624,0,1,0.1489108910891089,1,0.0,1.9620404
5476,24551,bogo,ca3ed3e47a1e4ceea8dcd8b2bbaf1076,168,10,5,10,1,1,1,1,1,0,0,63,87000.0,1273,1,0,1.4993419170243207,2,0.0,-0.12948954
5477,24552,informational,bcfac14454b94192af2fe4052dace8f2,168,0,4,0,1,1,1,0,0,0,1,51,81000.0,1195,0,1,0.20018571428571427,3,0.0,2.9979923
5478,24559,discount,dbe4489958bb4e35bcc40fa6e2bc9788,168,7,7,3,1,1,1,1,0,1,0,38,61000.0,869,0,1,0.30826086956521737,4,0.0,4.870949
5479,24560,bogo,9cff812d0f8f426a8189648d3c476411,168,5,7,5,1,1,1,0,1,0,0,50,118000.0,1590,1,0,0.23584158415841586,1,0.0,2.8292522
5480,24562,bogo,c6c16209ec924960a5f7d8054d24978d,168,5,5,5,1,1,1,1,1,0,0,57,31000.0,901,1,0,0.08053596614950635,1,0.0,1.7059164
5481,24564,bogo,00ed7e22b32749cfafbfd88592d401d4,168,5,7,5,1,1,1,0,1,0,0,55,94000.0,1098,0,1,0.33516265912305515,1,0.0,5.655565
5482,24573,discount,e8b20555648a48e3a8632e16485491c0,168,10,10,2,1,1,1,1,0,1,0,74,82000.0,743,1,0,0.16233859397417502,2,0.0,4.8077645
5483,24574,discount,c8b23cd4b0f8480bb82f9587133614e0,168,20,10,5,1,1,0,0,0,1,0,118,65405.0,1458,0,0,0.027782608695652168,3,0.0,0.082782805
5484,24578,discount,b4d50689af024749a235c6ee77db75a6,168,10,10,2,1,1,1,1,0,1,0,118,65405.0,1561,0,0,0.020072046109510085,2,0.0,0.0044571757
5485,24581,bogo,6eb9d5bea74d4cc1a16452f73a50e8d1,168,5,5,5,1,1,1,1,1,0,0,47,48000.0,1769,0,0,0.02310443490701001,2,0.0,0.55859995
5486,24590,discount,61a90cab1e9a48e79734e2ec652c65a0,168,7,7,3,1,1,1,1,0,1,0,48,90000.0,1639,1,0,0.5434653465346535,1,0.0,3.5163689
5487,24591,bogo,6573f79f3cbc499baafe7e3093640fc3,168,10,7,10,0,1,1,1,1,0,0,59,105000.0,1739,1,0,0.1286845827439887,1,0.0,0.41736418
5488,24598,bogo,f63428edea1e408bb92692e7f02f4e02,168,5,5,5,1,1,1,1,1,0,0,68,97000.0,524,0,1,0.21964739069111425,1,0.0,0.9241968
5489,24599,discount,ea25b858e08a4c8c8d8f299797e38374,168,10,10,2,1,1,1,1,0,1,0,47,51000.0,742,1,0,0.3573457675753228,2,14.49,5.1528497
5490,24601,bogo,124178989b474b3a9e8779885faaa0dc,168,10,5,10,1,1,1,1,1,0,0,40,80000.0,611,0,1,0.14712270803949226,1,0.0,2.1351876
5491,24602,bogo,a1183510d48a4ebfa68a19e2340ea6d9,168,10,5,10,1,1,1,1,1,0,0,79,78000.0,1004,0,1,0.150098730606488,1,0.0,2.4116569
5492,24608,discount,980699ae26bc4cb79e8b7f98bec85235,168,20,10,5,1,1,0,0,0,1,0,38,84000.0,1752,0,1,0.12692867540029112,3,0.0,1.391257
5493,24613,bogo,14cc1ff21534463d9e9fce6570753307,168,5,5,5,1,1,1,1,1,0,0,62,61000.0,1559,0,1,0.2555057803468208,3,0.0,1.4979935
5494,24619,bogo,f77592f6855e46a496563b4d258d1df9,168,10,7,10,0,1,1,1,1,0,0,51,72000.0,854,0,1,0.2081142857142857,2,0.0,3.2696254
5495,24634,informational,828f238d7f554fff94d07de50faff45c,168,0,4,0,1,1,1,0,0,0,1,33,64000.0,1011,0,1,0.3075501432664757,3,22.23,7.654675
5496,24637,discount,1e755e8f01854c829d42acb22eab03ee,168,20,10,5,1,1,0,0,0,1,0,32,73000.0,1486,1,0,0.33509325681492114,2,0.0,6.4158297
5497,24643,discount,ffecb1f8543f4bf7bade023de366d6bf,168,10,7,2,1,1,1,0,0,1,0,118,65405.0,1551,0,0,0.01424285714285714,2,0.0,0.13552758
5498,24651,informational,ebc31ceffdfc40d6979efe6eef074a58,168,0,4,0,1,1,1,0,0,0,1,46,52000.0,1577,1,0,0.08183261183261183,3,0.0,-0.26646376
5499,24653,bogo,ddc82116e8c844a18894eab1c8e5a596,168,5,5,5,1,1,1,1,1,0,0,118,65405.0,1785,0,0,0.005206489675516225,5,0.0,-0.7831745
5500,24655,discount,df614cc77bf247bba91dc2fa184f200a,168,7,7,3,1,1,1,1,0,1,0,58,118000.0,1521,1,0,0.3237845705967977,3,0.0,4.293378
5501,24657,discount,1985ab106b354a9792bfa699ab62955f,168,7,7,3,1,1,1,1,0,1,0,61,60000.0,1500,1,0,0.03112230215827338,3,0.0,0.17369786
5502,24663,bogo,70441988d38d4a27bd51d46b18ab4d19,168,5,5,5,1,1,1,1,1,0,0,56,60000.0,1516,0,1,0.120398293029872,3,0.0,0.56942284
5503,24666,discount,57a0102ba8be4739b05dd3974c5ee2c6,168,7,7,3,1,1,1,1,0,1,0,37,64000.0,1605,0,1,0.0731142857142857,2,13.42,0.901533
5504,24669,discount,4e6bba79666b414f933e0a2b25bf17bd,168,20,10,5,1,1,0,0,0,1,0,49,55000.0,1287,1,0,0.07911931818181818,1,0.0,1.5820684
5505,24672,bogo,a95c8b2d84b04c22b525d6fec9e1dda3,168,10,7,10,0,1,1,1,1,0,0,71,55000.0,1518,0,1,0.07740579710144926,3,0.0,0.20920494
5506,24673,discount,ad80753fc9e0485c9e6b1cc9478d827f,168,7,7,3,1,1,1,1,0,1,0,61,68000.0,1671,0,1,0.06360114777618364,2,0.0,0.34626102
5507,24683,bogo,ae11c6794bcd4afbb6207e7f6722d93d,168,5,5,5,1,1,1,1,1,0,0,88,68000.0,978,0,1,0.28279770444763275,3,0.0,2.363473
5508,24714,discount,a8ccd6ff75c44141805f9e0a617534bc,168,7,7,3,1,1,1,1,0,1,0,55,74000.0,1492,1,0,0.13708628005657708,1,0.0,2.941882
5509,24715,bogo,9b84c5f2038e4f638813091d3565a8f0,168,10,7,10,0,1,1,1,1,0,0,118,65405.0,984,0,0,0.03088571428571428,2,1.75,0.98232645
5510,24717,bogo,cff2d8073a8f46e1bf88e13be05f7110,168,5,5,5,1,1,1,1,1,0,0,82,114000.0,1470,0,1,0.5492274678111587,2,0.0,2.7924511
5511,24718,bogo,9bef81e848e94dfc87167f885247b180,168,5,7,5,1,1,1,0,1,0,0,57,76000.0,1546,1,0,0.1674052478134111,4,0.0,2.234778
5512,24723,bogo,ac3e5e1cf92a4cbe84636087fa45204a,168,5,7,5,1,1,1,0,1,0,0,91,33000.0,1050,0,1,0.1763932107496464,1,0.0,2.9719715
5513,24724,bogo,5bd17c16030740319c34b308c5144cf3,168,5,5,5,1,1,1,1,1,0,0,48,52000.0,829,0,1,0.21285094066570187,4,0.0,2.0835917
5514,24727,informational,fcd0080e7fa846abbb637131d0c466e3,168,0,4,0,1,1,1,0,0,0,1,58,50000.0,1802,1,0,0.02027576197387518,4,0.0,0.1867921
5515,24729,discount,db5900adad734b92a050ba8dacb5b163,168,10,10,2,1,1,1,1,0,1,0,118,65405.0,1647,0,0,0.006269727403156384,2,0.0,-0.021623611
5516,24730,discount,658338d6ac9742dd9ff8a67675e2b3f6,168,7,7,3,1,1,1,1,0,1,0,91,86000.0,1404,0,1,1.14105035971223,3,24.8,4.5929317
5517,24732,discount,04fb6b47e11640139f3ef5d74d7a79a1,168,10,7,2,1,1,1,0,0,1,0,46,78000.0,1522,1,0,0.12629737609329447,4,0.0,0.9537326
5518,24740,bogo,f3fce93462d449049a4b8615af3f5355,168,10,7,10,0,1,1,1,1,0,0,118,65405.0,1622,0,0,0.04530410183875532,1,0.94,0.4229146
5519,24745,discount,4496f97242ac4fd19d0acbc30bdbe137,168,10,10,2,1,1,1,1,0,1,0,66,63000.0,1573,1,0,0.03271942446043165,3,0.0,0.72273123
5520,24747,discount,553e5975b23c42239e9c71fdbeffb4b9,168,10,10,2,1,1,1,1,0,1,0,118,65405.0,1459,0,0,0.01825648414985591,2,0.0,0.104872406
5521,24754,discount,f3b303726eba48edb0f89740422cfb8d,168,10,10,2,1,1,1,1,0,1,0,67,88000.0,1235,0,1,0.5196215429403203,4,0.0,3.185466
5522,24760,discount,f1811a1e63db41bc8831b3f492a47585,168,10,7,2,1,1,1,0,0,1,0,51,52000.0,1575,0,1,0.14962857142857142,2,0.0,1.4935107
5523,24761,discount,752afe8a3f9b492c9a8d2d051cf879e9,168,20,10,5,1,1,0,0,0,1,0,48,73000.0,1417,0,1,0.4648063127690101,2,0.0,3.5204227
5524,24762,bogo,ea6cfa381e2c492e99541d4b04d24356,168,5,7,5,1,1,1,0,1,0,0,73,64000.0,1436,0,0,1.0795500725689406,4,0.0,3.3388388
5525,24768,informational,f17d13f232ad4eaa973185c5a07d991d,168,0,3,0,0,1,1,1,0,0,1,26,60000.0,1656,0,1,0.04119828815977175,2,0.0,-0.13844162
5526,24772,bogo,2427b30ffe91466dbb0189aa74c64253,168,10,7,10,0,1,1,1,1,0,0,57,80000.0,1552,0,1,0.1212022630834512,1,0.0,2.260867
5527,24773,bogo,55ff74cf7c3a44f3bd97002c9ed363dc,168,5,7,5,1,1,1,0,1,0,0,57,73000.0,1385,1,0,0.2637481910274964,4,21.06,7.317071
5528,24788,bogo,22a4183650a2469c9b969a69ad6cfb66,168,10,7,10,0,1,1,1,1,0,0,62,42000.0,405,0,1,0.034017216642754665,2,0.0,0.93497705
5529,24789,bogo,7c28c02a5067425dbaf0533a7bb4b053,168,10,5,10,1,1,1,1,1,0,0,71,93000.0,1104,1,0,0.18267806267806266,2,0.0,2.3391714
5530,24790,discount,ee6dbee45a524e1f8743de61b4816bf3,168,7,7,3,1,1,1,1,0,1,0,36,31000.0,1620,0,1,0.023500717360114776,2,0.0,0.25201797
5531,24792,bogo,594a2f88b60b442f8c305531e446ee6b,168,5,5,5,1,1,1,1,1,0,0,60,84000.0,1692,0,1,0.11223495702005727,3,0.0,0.69168925
5532,24793,discount,e71842b03ba94aa0bd9492ed046bd9f8,168,10,10,2,1,1,1,1,0,1,0,40,78000.0,779,0,1,0.2482546494992847,2,0.0,7.46609
5533,24796,discount,6dd47b62e0ed48239a529539174865ae,168,10,10,2,1,1,1,1,0,1,0,26,41000.0,1481,0,1,0.034005763688760814,2,0.66,0.7864882
5534,24797,discount,f8f608c3227a4398bad5dc1b6b692578,168,7,7,3,1,1,1,1,0,1,0,47,52000.0,1100,0,1,0.2026261127596439,5,0.0,2.8889825
5535,24798,bogo,b72feb1edee44beea5e6ed43de5f9506,168,5,5,5,1,1,1,1,1,0,0,48,68000.0,1552,0,1,0.03698166431593795,1,0.0,0.8181136
5536,24800,informational,8571e6de79a84bcf9b211546b27d5293,168,0,3,0,0,1,1,1,0,0,1,49,42000.0,1501,0,1,0.004922644163150493,1,0.0,-0.14269966
5537,24805,discount,25289293a27140a6884abcf45087e8a2,168,7,7,3,1,1,1,1,0,1,0,53,58000.0,985,0,1,0.15285507246376812,3,0.0,2.3949182
5538,24806,informational,e5bf376b48c247198f5b6dccc64811be,168,0,3,0,0,1,1,1,0,0,1,81,96000.0,1552,1,0,0.19164772727272725,2,0.0,2.5270877
5539,24812,bogo,0c027f5f34dd4b9eba0a25785c611273,168,5,7,5,1,1,1,0,1,0,0,56,61000.0,1548,0,1,0.01646043165467626,3,0.0,0.5977626
5540,24820,discount,2cfed4742a6444eba3d8c18ebb4bc0fb,168,10,10,2,1,1,1,1,0,1,0,43,68000.0,1009,1,0,0.20969957081545065,2,0.0,4.7138486
5541,24821,bogo,872f08a79d904dc9928b6d36e07522b5,168,10,7,10,0,1,1,1,1,0,0,118,65405.0,954,0,0,0.006791907514450867,3,0.0,0.15109497
5542,24826,bogo,0eff8ea94ef445e09ce45cb22e5f09f8,168,10,5,10,1,1,1,1,1,0,0,19,67000.0,1677,0,1,0.04665242165242165,2,0.0,0.7984085
5543,24832,bogo,7cdea57245a842028ef6e87b255868a9,168,10,7,10,0,1,1,1,1,0,0,34,70000.0,1657,0,1,0.18374823196605367,1,0.0,2.816795
5544,24835,discount,7920c1de943d4acfbb2ab5b623504125,168,10,10,2,1,1,1,1,0,1,0,118,65405.0,1526,0,0,0.041965566714490685,2,0.0,0.4109741
5545,24839,informational,7fe873022c4749f88bb40c01bc5e1c8d,168,0,3,0,0,1,1,1,0,0,1,59,48000.0,738,0,0,0.2546272855133615,1,0.0,2.965518
5546,24846,discount,93894c9f4c1d4867ac35b160155b7d12,168,10,10,2,1,1,1,1,0,1,0,58,109000.0,1230,1,0,0.2190057636887608,2,21.14,5.531172
5547,24848,informational,181d57f0f1df463aa40e6198307df980,168,0,3,0,0,1,1,1,0,0,1,32,68000.0,1392,1,0,0.187845934379458,2,22.4,5.393096
5548,24853,discount,f9df4a32439047ddb7378321a4556409,168,10,10,2,1,1,1,1,0,1,0,86,36000.0,1654,0,1,0.012855113636363637,1,0.0,0.22731659
5549,24858,informational,a0c01c81a4e64b869ca3a2860d6dc004,168,0,4,0,1,1,1,0,0,0,1,83,47000.0,888,0,1,0.23459154929577464,1,14.88,3.8178663
5550,24859,bogo,176e0f2b33704068bc2d828c1cf2871e,168,5,7,5,1,1,1,0,1,0,0,49,91000.0,1571,0,0,0.2659971305595409,2,14.85,3.0954375
5551,24861,discount,6b214a99748949608e302160c8845f7f,168,10,10,2,1,1,1,1,0,1,0,118,65405.0,1690,0,0,0.0039885222381635605,2,0.0,0.06456256
5552,24866,discount,3ec2d72341234a4780b7932048c35b6b,168,7,7,3,1,1,1,1,0,1,0,57,49000.0,1055,1,0,0.15128712871287128,1,0.0,3.9036357
5553,24870,discount,a138d7637a054c37800609decf35c5c6,168,10,7,2,1,1,1,0,0,1,0,63,96000.0,1640,0,1,0.06713675213675215,2,0.0,0.85976404
5554,24873,discount,1699f732aae74e71bcb7f1384cc88fde,168,20,10,5,1,1,0,0,0,1,0,69,81000.0,1346,0,1,0.17639885222381635,2,0.0,2.192719
5555,24874,bogo,93839b784d384460a7c6595bba45ad96,168,5,5,5,1,1,1,1,1,0,0,56,44000.0,1544,1,0,0.02588321167883212,4,0.0,-0.6726221
5556,24876,discount,2e4fa11a577f4e75a3d1c31340c0827f,168,10,7,2,1,1,1,0,0,1,0,48,36000.0,1763,0,1,0.010971428571428571,2,0.0,0.2708089
5557,24882,discount,fee141cbf99e4a5c8ea97b38a9af0a39,168,7,7,3,1,1,1,1,0,1,0,48,84000.0,1520,0,1,0.15352192362093356,1,0.0,1.7963936
5558,24892,discount,2b69a8e9e0034b10acd605d3f32f03d1,168,10,10,2,1,1,1,1,0,1,0,73,33000.0,1483,0,1,0.016259097525473068,3,0.0,0.11808926
5559,24898,bogo,01380da907f8495496679c795867790b,168,10,5,10,1,1,1,1,1,0,0,86,73000.0,1424,1,0,0.21953257790368275,2,0.0,2.6928666
5560,24907,informational,14db1791468d4472b6926830ac29a5ba,168,0,4,0,1,1,1,0,0,0,1,67,62000.0,1590,1,0,0.08612005856515373,5,0.0,0.8398471
5561,24910,discount,8e7c87c1927d4f05ad25b0cbfc1cce54,168,10,10,2,1,1,1,1,0,1,0,25,65000.0,1708,0,1,0.04474892395982783,2,0.0,0.60796094
5562,24913,discount,484cd5288cd2460aab5d3d3ddf8646ad,168,20,10,5,1,1,0,0,0,1,0,118,65405.0,1588,0,0,0.02660844250363901,3,0.0,0.20490536
5563,24918,bogo,5be985879764422ebc1142e867d1bfb0,168,10,5,10,1,1,1,1,1,0,0,22,35000.0,243,0,1,0.08796852646638054,3,1.24,0.4375044
5564,24930,bogo,70e9b529f05c4cd09ae347f9537307df,168,10,7,10,0,1,1,1,1,0,0,28,34000.0,1544,0,1,0.2391197691197691,3,0.0,1.9378815
5565,24931,bogo,ff726a9e9f8643ee9ae1c7b074a583dc,168,10,7,10,0,1,1,1,1,0,0,118,65405.0,1580,0,0,0.009188034188034188,2,0.0,0.505
5566,24932,bogo,81d11db6de8144a294bb597dd07e6143,168,10,5,10,1,1,1,1,1,0,0,118,65405.0,1627,0,0,0.0008633093525179858,3,0.0,-0.106770635
