,offer_type,offer_id,person,time,difficulty,duration,reward,web,email,mobile,social,bogo,discount,informational,age,income,member_date_int,F,M,typical_spending_m1,num_offers,spending_during_offer
5133,informational,5a8bc65990b245e5a138643cd4eb9837,b8735d29860848de93aabaa077eadfda,0,0,3,0,0,1,1,1,0,0,1,35,53000.0,962,0,1,0.1349928673323823,2,0.0
5140,informational,3f207df678b143eea3cee63160fa8bed,e75f049cf8bd494bac2d4bfdc17679cf,0,0,4,0,1,1,1,0,0,0,1,57,80000.0,1771,0,1,0.10464788732394366,1,11.57
5149,discount,2298d6c36e964ae4a3e7e9706d1fb8c2,e4a75f2ce99b45e78d8b42bfb31b2ef4,0,7,7,3,1,1,1,1,0,1,0,93,115000.0,1302,1,0,0.2759451659451659,3,0.0
5150,bogo,ae264e3637204a6fb9bb56bc8210ddfd,f90afb1832e1405691650dba3f4cc6d5,0,10,7,10,0,1,1,1,1,0,0,43,41000.0,1540,0,1,0.1702970297029703,1,11.92
5161,discount,0b1e1539f2cc45b7b9fa7c272da2e1d7,7d73d95883dd470ba1a77593c349b422,0,20,10,5,1,1,0,0,0,1,0,118,65405.0,1629,0,0,0.011179039301310045,3,0.0
5168,informational,5a8bc65990b245e5a138643cd4eb9837,ac83538a4c4a4173ae663b656fcb14ec,0,0,3,0,0,1,1,1,0,0,1,28,36000.0,1676,0,1,0.026638537271448662,1,0.0
5170,bogo,4d5c57ea9a6940dd891ad53e9dbe8da0,6563b069be9741189ad1ebed59ed1b4c,0,10,5,10,1,1,1,1,1,0,0,27,40000.0,967,0,1,0.105982905982906,2,0.0
5171,bogo,ae264e3637204a6fb9bb56bc8210ddfd,bfa68ce4e3c64aadb8f12d7786b4c3d9,0,10,7,10,0,1,1,1,1,0,0,43,35000.0,1309,1,0,0.09353606789250353,1,0.0
5183,discount,2906b810c7d4411798c6938adc9daaa5,41486bbaab7a49e2afc05d2b48d3b00f,0,10,7,2,1,1,1,0,0,1,0,44,75000.0,753,0,1,1.222264957264957,2,16.6
5187,bogo,ae264e3637204a6fb9bb56bc8210ddfd,41f9e7e0d8c644bb8b3f9c3a8699dc53,0,10,7,10,0,1,1,1,1,0,0,118,65405.0,1409,0,0,0.016282051282051284,2,0.0
5189,bogo,ae264e3637204a6fb9bb56bc8210ddfd,2a6a245ac0ea47f9bfec11a176ea1645,0,10,7,10,0,1,1,1,1,0,0,75,63000.0,1571,1,0,0.2086657101865136,3,0.0
5193,bogo,9b98b8c7a33c4b65b9aebfe6a799e6d9,946b0436250a49d6b7ea9ad148479009,0,5,7,5,1,1,1,0,1,0,0,84,75000.0,1661,0,1,0.06490806223479491,1,0.0
5195,bogo,4d5c57ea9a6940dd891ad53e9dbe8da0,53200e21c20a43c0be21eed71eb0f5af,0,10,5,10,1,1,1,1,1,0,0,58,114000.0,1102,0,1,0.3272073342736249,1,0.0
5198,bogo,4d5c57ea9a6940dd891ad53e9dbe8da0,0ddad59124e745d98d38210400400a97,0,10,5,10,1,1,1,1,1,0,0,118,65405.0,1146,0,0,0.013076923076923076,2,0.0
5205,bogo,ae264e3637204a6fb9bb56bc8210ddfd,9a47a77eb8fc43dc8c65ddfdee1123ee,0,10,7,10,0,1,1,1,1,0,0,22,39000.0,1606,1,0,0.11915107913669068,3,0.0
5208,bogo,9b98b8c7a33c4b65b9aebfe6a799e6d9,c0b216d853914b02913318737de852e7,0,5,7,5,1,1,1,0,1,0,0,62,64000.0,841,1,0,0.8961014492753624,3,0.0
5213,bogo,4d5c57ea9a6940dd891ad53e9dbe8da0,058406afd91541fbae0060827c0ac156,0,10,5,10,1,1,1,1,1,0,0,70,91000.0,1803,1,0,0.08357039187227866,3,0.0
5218,bogo,f19421c1d4aa40978ebb69ca19b0e20d,5a8632617ff644e995d3044c07f749b6,0,5,5,5,1,1,1,1,1,0,0,32,65000.0,1737,0,1,0.0189703808180536,1,0.0
5222,bogo,4d5c57ea9a6940dd891ad53e9dbe8da0,760fe67c2f7f4a67b6e10fe5c8d129e3,0,10,5,10,1,1,1,1,1,0,0,32,72000.0,660,0,1,0.21012949640287776,3,4.14
5223,bogo,f19421c1d4aa40978ebb69ca19b0e20d,4c75bfae0f064ea3a28b13c90e6d362f,0,5,5,5,1,1,1,1,1,0,0,74,64000.0,825,1,0,0.21263751763046548,1,0.0
5230,discount,2906b810c7d4411798c6938adc9daaa5,6c6fe42e0cf24caea7142531a84d15ca,0,10,7,2,1,1,1,0,0,1,0,118,65405.0,1816,0,0,0.01564963503649635,5,0.0
5231,bogo,f19421c1d4aa40978ebb69ca19b0e20d,f2e883824e7642cd9c5618dbc9769508,0,5,5,5,1,1,1,1,1,0,0,60,50000.0,1071,0,1,0.3467001434720229,3,0.0
5232,informational,5a8bc65990b245e5a138643cd4eb9837,d2dd721516be463196ab7bcf100fc82b,0,0,3,0,0,1,1,1,0,0,1,67,63000.0,965,1,0,0.1473744619799139,3,0.0
5235,discount,2298d6c36e964ae4a3e7e9706d1fb8c2,9582f5338df0446eb43978374a530ea9,0,7,7,3,1,1,1,1,0,1,0,19,35000.0,1073,0,1,0.032135785007072135,1,0.0
5236,discount,2298d6c36e964ae4a3e7e9706d1fb8c2,e74cd5a6b1ad4d0da80281689dfa47c3,0,7,7,3,1,1,1,1,0,1,0,58,52000.0,1161,0,1,0.18613086770981507,2,0.0
5237,bogo,4d5c57ea9a6940dd891ad53e9dbe8da0,16ab296128eb4aa6b0aac9368dafcf36,0,10,5,10,1,1,1,1,1,0,0,118,65405.0,1495,0,0,0.01747159090909091,2,0.0
5247,bogo,ae264e3637204a6fb9bb56bc8210ddfd,05894078f0a84797a81049d3c3f04402,0,10,7,10,0,1,1,1,1,0,0,58,55000.0,1782,1,0,0.05427157001414428,1,0.0
5248,bogo,4d5c57ea9a6940dd891ad53e9dbe8da0,91d4a97d4ded46ff8fd8a35e98471925,0,10,5,10,1,1,1,1,1,0,0,25,31000.0,988,0,1,0.21262341325811,1,0.0
5253,discount,2298d6c36e964ae4a3e7e9706d1fb8c2,31d6a951d92b407fa8fa127aa0bf0e7e,0,7,7,3,1,1,1,1,0,1,0,118,65405.0,1365,0,0,0.05454031117397453,1,0.06
5261,bogo,f19421c1d4aa40978ebb69ca19b0e20d,a1183855451e4250adb676f87d5f8398,0,5,5,5,1,1,1,1,1,0,0,45,54000.0,288,0,1,0.059298998569384836,2,0.0
5264,discount,2298d6c36e964ae4a3e7e9706d1fb8c2,46b3c686bbbd4495940b4da488e10ed6,0,7,7,3,1,1,1,1,0,1,0,26,49000.0,963,1,0,0.2955698005698006,2,0.0
5267,discount,fafdcd668e3743c1bb461111dcafc2a4,21fa118bc6b84650976fed5df7d3040c,0,10,10,2,1,1,1,1,0,1,0,68,58000.0,1249,0,1,0.2180113636363636,1,12.81
5269,discount,fafdcd668e3743c1bb461111dcafc2a4,97a00dcfd0774700ad1492131a3bfef3,0,10,10,2,1,1,1,1,0,1,0,84,102000.0,1414,1,0,0.502618025751073,2,0.0
5275,bogo,4d5c57ea9a6940dd891ad53e9dbe8da0,8490563e978e4707b584e35ad1d56125,0,10,5,10,1,1,1,1,1,0,0,118,65405.0,1572,0,0,0.013121387283236995,3,0.0
5280,bogo,f19421c1d4aa40978ebb69ca19b0e20d,b8ed7d879ab7428dbbe355d7d8578c00,0,5,5,5,1,1,1,1,1,0,0,62,43000.0,1105,0,1,0.2754178674351585,3,0.0
5281,discount,2298d6c36e964ae4a3e7e9706d1fb8c2,d016152dbf9149b68a6b6657189a2bab,0,7,7,3,1,1,1,1,0,1,0,59,89000.0,1437,0,1,0.3185714285714285,1,0.0
5282,bogo,ae264e3637204a6fb9bb56bc8210ddfd,bcfbe973d8dd482d9588da28517f2b46,0,10,7,10,0,1,1,1,1,0,0,39,85000.0,1596,0,1,0.22852435530085966,3,0.0
5292,bogo,ae264e3637204a6fb9bb56bc8210ddfd,6ee0b1897e384005a28b666ead6075ff,0,10,7,10,0,1,1,1,1,0,0,32,38000.0,1602,0,1,0.013162393162393165,2,0.0
5293,bogo,9b98b8c7a33c4b65b9aebfe6a799e6d9,df893f66c0bc47d288e62f4836925e4a,0,5,7,5,1,1,1,0,1,0,0,35,34000.0,432,0,1,0.05949494949494949,3,0.0
5294,bogo,4d5c57ea9a6940dd891ad53e9dbe8da0,6c7eda4aff42485d8a6c4868c0739857,0,10,5,10,1,1,1,1,1,0,0,45,69000.0,1287,0,1,0.2545899280575539,3,25.37
5298,bogo,ae264e3637204a6fb9bb56bc8210ddfd,93ea5d8c14504668b9d811469475cb02,0,10,7,10,0,1,1,1,1,0,0,50,70000.0,1465,1,0,0.18125884016973126,1,0.0
5303,bogo,ae264e3637204a6fb9bb56bc8210ddfd,7b4acaf2040e4c9baacc4ec45f47091f,0,10,7,10,0,1,1,1,1,0,0,71,46000.0,1543,0,1,0.010975954738330976,1,0.0
5311,bogo,ae264e3637204a6fb9bb56bc8210ddfd,b2013e977b734663b47883cfdd0bdebf,0,10,7,10,0,1,1,1,1,0,0,63,44000.0,1707,0,1,0.044520743919885565,3,0.0
5317,bogo,ae264e3637204a6fb9bb56bc8210ddfd,b0e48cab3d794637b8f9209090989e92,0,10,7,10,0,1,1,1,1,0,0,42,68000.0,1469,0,1,0.3848780487804878,3,0.0
5323,informational,5a8bc65990b245e5a138643cd4eb9837,c8bd3632ce7b4f8f8ea2c10a8bd2c25c,0,0,3,0,0,1,1,1,0,0,1,23,46000.0,1311,1,0,0.32620542082738946,2,21.46
5326,bogo,ae264e3637204a6fb9bb56bc8210ddfd,fbf945cf7c8d443ca2bbef68fdf3b248,0,10,7,10,0,1,1,1,1,0,0,21,51000.0,1601,1,0,0.12564356435643564,1,0.0
5327,discount,2298d6c36e964ae4a3e7e9706d1fb8c2,b04ad520e0034a90b22692a292b2418c,0,7,7,3,1,1,1,1,0,1,0,118,65405.0,1727,0,0,0.014724186704384724,1,0.0
5329,bogo,4d5c57ea9a6940dd891ad53e9dbe8da0,65735fb268014e03be9fd6527140e971,0,10,5,10,1,1,1,1,1,0,0,118,65405.0,761,0,0,0.04151079136690648,3,0.0
5336,discount,fafdcd668e3743c1bb461111dcafc2a4,55c6fbd642b748a395bf83c8dec3f684,0,10,10,2,1,1,1,1,0,1,0,53,55000.0,1390,0,1,0.26444763271162125,2,26.45
5344,discount,2298d6c36e964ae4a3e7e9706d1fb8c2,32e3600cea4544f097e10f9ba784ef74,0,7,7,3,1,1,1,1,0,1,0,48,75000.0,1350,0,1,0.12237142857142855,2,0.0
5354,discount,fafdcd668e3743c1bb461111dcafc2a4,d162eae1102148a9883683a11f4f05f4,0,10,10,2,1,1,1,1,0,1,0,89,80000.0,1666,0,1,0.1991619318181818,1,22.92
5355,discount,0b1e1539f2cc45b7b9fa7c272da2e1d7,f9c27f6e2fe2441e97db37db2ba3cc17,0,20,10,5,1,1,0,0,0,1,0,59,50000.0,1552,0,1,0.14837876614060258,2,0.0
5356,discount,2298d6c36e964ae4a3e7e9706d1fb8c2,ee933808dd9944af8828a38bd141e2a7,0,7,7,3,1,1,1,1,0,1,0,60,79000.0,1363,0,1,0.14384724186704384,1,0.0
5360,discount,2298d6c36e964ae4a3e7e9706d1fb8c2,b5b6575eddbd4e36864298a49b1b8f5f,0,7,7,3,1,1,1,1,0,1,0,118,65405.0,915,0,0,0.04221428571428571,2,0.0
5371,discount,2906b810c7d4411798c6938adc9daaa5,c7c8f63a6992417b880e5af9f9fa035d,0,10,7,2,1,1,1,0,0,1,0,45,76000.0,1475,0,1,0.044809052333804805,1,0.0
5373,bogo,4d5c57ea9a6940dd891ad53e9dbe8da0,248dc37acf3f4197b0a92bda480e57a5,0,10,5,10,1,1,1,1,1,0,0,75,37000.0,1765,0,1,0.016389280677009874,1,0.0
5378,bogo,ae264e3637204a6fb9bb56bc8210ddfd,617a8fe20e1643dc9dac7a8f8d8f7a99,0,10,7,10,0,1,1,1,1,0,0,85,31000.0,1528,1,0,0.007442857142857143,2,0.0
5383,discount,2298d6c36e964ae4a3e7e9706d1fb8c2,7b53d7ddc0d64a929d216857837bdab6,0,7,7,3,1,1,1,1,0,1,0,70,95000.0,883,1,0,0.3750071942446043,3,27.52
5386,discount,fafdcd668e3743c1bb461111dcafc2a4,c1be2d7ddff648ba80e1a27c7fc9bff8,0,10,10,2,1,1,1,1,0,1,0,60,84000.0,1620,0,1,0.12169034090909092,1,0.0
5390,discount,fafdcd668e3743c1bb461111dcafc2a4,a9405d222eb042b3ab274c22f2a3241a,0,10,10,2,1,1,1,1,0,1,0,69,31000.0,1209,0,1,0.1795880681818182,1,4.1
5396,discount,2298d6c36e964ae4a3e7e9706d1fb8c2,454f568904744e3b9ac0d3049c07da0e,0,7,7,3,1,1,1,1,0,1,0,50,33000.0,1683,0,1,0.1216231884057971,4,0.0
5401,discount,2298d6c36e964ae4a3e7e9706d1fb8c2,b1552ad9c27d49d49e8a30eaf6cb79b0,0,7,7,3,1,1,1,1,0,1,0,19,33000.0,853,0,1,0.05422857142857142,2,0.38
5409,discount,fafdcd668e3743c1bb461111dcafc2a4,051e221bbd75481c8d935f6adcee2edc,0,10,10,2,1,1,1,1,0,1,0,76,69000.0,1072,0,1,0.43579545454545454,1,15.95
5411,discount,fafdcd668e3743c1bb461111dcafc2a4,d6ba5ba5365044e4afe649443b2b1fe3,0,10,10,2,1,1,1,1,0,1,0,53,67000.0,1221,1,0,0.3706628242074928,3,0.0
5413,discount,fafdcd668e3743c1bb461111dcafc2a4,85cea1156af244d58a343f7f808b144a,0,10,10,2,1,1,1,1,0,1,0,23,50000.0,1510,0,1,0.028031383737517828,2,0.0
5418,discount,2298d6c36e964ae4a3e7e9706d1fb8c2,a0db7a1fb55e402cb7f5b8ddc10b0818,0,7,7,3,1,1,1,1,0,1,0,57,87000.0,790,1,0,0.2136916548797737,1,0.0
5421,discount,2906b810c7d4411798c6938adc9daaa5,3683407f9b804a4fbe4c1d861592d644,0,10,7,2,1,1,1,0,0,1,0,118,65405.0,1480,0,0,0.013208092485549132,4,0.0
5427,informational,5a8bc65990b245e5a138643cd4eb9837,5dca502de36e41f4b37c7f4795078b28,0,0,3,0,0,1,1,1,0,0,1,70,110000.0,831,1,0,0.2727707454289733,1,0.0
5428,bogo,9b98b8c7a33c4b65b9aebfe6a799e6d9,226a51a4d1204398949b0fd51cdf8a10,0,5,7,5,1,1,1,0,1,0,0,44,58000.0,1556,1,0,0.06956152758132958,1,0.0
5432,discount,2298d6c36e964ae4a3e7e9706d1fb8c2,e7770213c8a7428f9e6dbaae2c4192b5,0,7,7,3,1,1,1,1,0,1,0,69,60000.0,1576,0,1,0.008888888888888889,2,0.0
5436,bogo,ae264e3637204a6fb9bb56bc8210ddfd,e98cd87a44384ac6a0b3ce2ce70f3f3a,0,10,7,10,0,1,1,1,1,0,0,88,53000.0,738,1,0,0.2420792079207921,1,10.3
5440,discount,fafdcd668e3743c1bb461111dcafc2a4,4ac337fb97b547e79435570b32da7688,0,10,10,2,1,1,1,1,0,1,0,118,65405.0,1356,0,0,0.040539772727272716,1,0.0
5442,discount,fafdcd668e3743c1bb461111dcafc2a4,9719186ce75a4e1bab16678eaa81397a,0,10,10,2,1,1,1,1,0,1,0,61,70000.0,33,0,1,0.12988555078683836,2,1.53
5446,informational,3f207df678b143eea3cee63160fa8bed,940cc540a67f4ddfbe25146a2a71355f,0,0,4,0,1,1,1,0,0,0,1,82,94000.0,1090,1,0,0.3922714285714286,2,0.0
5455,bogo,ae264e3637204a6fb9bb56bc8210ddfd,0db38d21da2e4d17b1b0b43320b7ebab,0,10,7,10,0,1,1,1,1,0,0,82,31000.0,1771,0,1,0.05417256011315418,1,0.8200000000000001
5457,discount,2298d6c36e964ae4a3e7e9706d1fb8c2,62d62b276f924bd4a5c2d97a39a68711,0,7,7,3,1,1,1,1,0,1,0,118,65405.0,1645,0,0,0.00425925925925926,2,1.57
5467,discount,2298d6c36e964ae4a3e7e9706d1fb8c2,dad1c0e6bfe44dabbcb5c5c355c1cea8,0,7,7,3,1,1,1,1,0,1,0,69,35000.0,1465,0,1,0.16596888260254594,1,0.0
5474,informational,5a8bc65990b245e5a138643cd4eb9837,557e2c8128334f00bbe020595885b9c4,0,0,3,0,0,1,1,1,0,0,1,73,61000.0,1361,0,1,0.053751783166904425,2,0.0
5476,discount,2298d6c36e964ae4a3e7e9706d1fb8c2,c7415064290d442db71f8208fd565e10,0,7,7,3,1,1,1,1,0,1,0,58,44000.0,1555,0,1,0.0772,2,0.0
5489,bogo,4d5c57ea9a6940dd891ad53e9dbe8da0,a6292629dfb24fc583dd6d324d47a5dd,0,10,5,10,1,1,1,1,1,0,0,49,79000.0,1565,0,1,0.18122708039492244,1,0.0
5495,discount,0b1e1539f2cc45b7b9fa7c272da2e1d7,9eebfc7e84054e4c84d3caa8979e40c4,0,20,10,5,1,1,0,0,0,1,0,36,75000.0,1304,0,1,0.508622668579627,2,28.78
5496,discount,fafdcd668e3743c1bb461111dcafc2a4,2e971027f5ae47f0bc67248629c19afd,0,10,10,2,1,1,1,1,0,1,0,71,114000.0,1463,1,0,0.08853693181818181,1,16.14
5504,discount,2298d6c36e964ae4a3e7e9706d1fb8c2,967e2f8cabb948e1944f7472b2ca92f7,0,7,7,3,1,1,1,1,0,1,0,42,72000.0,1611,1,0,0.3051202263083451,1,0.0
5505,bogo,ae264e3637204a6fb9bb56bc8210ddfd,67e28b7e5ee54bd9a1c1ced1cb359148,0,10,7,10,0,1,1,1,1,0,0,67,70000.0,1167,1,0,1.131768115942029,4,0.0
5509,informational,3f207df678b143eea3cee63160fa8bed,d73a95cbae9a483190e8ebafe7dea937,0,0,4,0,1,1,1,0,0,0,1,65,58000.0,927,0,1,0.25376093294460644,5,0.0
5517,bogo,4d5c57ea9a6940dd891ad53e9dbe8da0,33834c812b4e47e4955093ad03f6117a,0,10,5,10,1,1,1,1,1,0,0,73,49000.0,1428,0,1,0.11521861777150914,1,10.81
5523,informational,3f207df678b143eea3cee63160fa8bed,61e18c335a324e0fbadf97cfc07ddb22,0,0,4,0,1,1,1,0,0,0,1,72,67000.0,1649,0,1,0.04369843527738265,2,6.37
5528,informational,5a8bc65990b245e5a138643cd4eb9837,05037de294c540d3ba92aa627b992066,0,0,3,0,0,1,1,1,0,0,1,28,62000.0,670,0,1,0.030328102710413692,2,0.0
5533,bogo,9b98b8c7a33c4b65b9aebfe6a799e6d9,6d8a255c4ce64314afab49e51914c7c7,0,5,7,5,1,1,1,0,1,0,0,60,91000.0,759,0,1,0.43720229555236734,2,0.0
5539,bogo,ae264e3637204a6fb9bb56bc8210ddfd,6de9de1e918648bcb0b69a72d12f6a74,0,10,7,10,0,1,1,1,1,0,0,49,57000.0,1752,0,1,0.054130127298444124,1,0.0
5540,informational,3f207df678b143eea3cee63160fa8bed,34e4608290b94a0d9da68bd262f2ad3a,0,0,4,0,1,1,1,0,0,0,1,72,64000.0,1814,0,1,0.0948090523338048,2,0.0
5548,informational,5a8bc65990b245e5a138643cd4eb9837,06de851506d44f9f803058b8e01d4392,0,0,3,0,0,1,1,1,0,0,1,53,68000.0,188,0,1,0.099985590778098,3,0.0
5550,bogo,9b98b8c7a33c4b65b9aebfe6a799e6d9,87baffa663b24a639035a82459834c62,0,5,7,5,1,1,1,0,1,0,0,67,91000.0,1611,0,1,0.14575671852899574,1,0.0
5565,discount,2298d6c36e964ae4a3e7e9706d1fb8c2,acc7e5f4e14a4297a80ec65c170c9c4d,0,7,7,3,1,1,1,1,0,1,0,72,87000.0,1264,1,0,0.3907317073170731,3,0.0
5574,bogo,ae264e3637204a6fb9bb56bc8210ddfd,b85acef400ab40cca023cb5895e07d97,0,10,7,10,0,1,1,1,1,0,0,29,58000.0,1549,0,1,0.0225,2,0.0
5577,bogo,9b98b8c7a33c4b65b9aebfe6a799e6d9,c0231649f05d40889e3a6e1172303b37,0,5,7,5,1,1,1,0,1,0,0,39,53000.0,776,0,0,0.35092485549132946,3,14.09
5580,discount,0b1e1539f2cc45b7b9fa7c272da2e1d7,8cee856ceeab439e9a1da3e5685872ed,0,20,10,5,1,1,0,0,0,1,0,60,35000.0,1517,0,1,0.1558393113342898,2,0.0
5594,discount,fafdcd668e3743c1bb461111dcafc2a4,b11ad86678e347efb43115795a2d053e,0,10,10,2,1,1,1,1,0,1,0,84,37000.0,1615,1,0,0.1802272727272727,1,0.0
5600,discount,2298d6c36e964ae4a3e7e9706d1fb8c2,e959acbfc347460b8a55f94fc64e661b,0,7,7,3,1,1,1,1,0,1,0,118,65405.0,1551,0,0,0.00057991513437058,1,0.0
5601,discount,2298d6c36e964ae4a3e7e9706d1fb8c2,e221d896cd5147768d19ea5bc3a53fe4,0,7,7,3,1,1,1,1,0,1,0,53,49000.0,760,1,0,0.19152758132956152,1,0.0
5602,discount,fafdcd668e3743c1bb461111dcafc2a4,c3174ea1e54e493e891c8615885384ce,0,10,10,2,1,1,1,1,0,1,0,118,65405.0,1586,0,0,0.037550724637681165,3,1.55
5606,bogo,f19421c1d4aa40978ebb69ca19b0e20d,dcd1cd7325824551abff5eab7f97a0fe,0,5,5,5,1,1,1,1,1,0,0,118,65405.0,1215,0,0,0.024682651622002817,1,0.0
5613,informational,5a8bc65990b245e5a138643cd4eb9837,654c2fc759ce42659ef8e61d6e03ee00,0,0,3,0,0,1,1,1,0,0,1,40,57000.0,1281,1,0,0.2162697274031564,3,17.36
5615,bogo,f19421c1d4aa40978ebb69ca19b0e20d,c1476e44a37b4b189bad63490a0b1748,0,5,5,5,1,1,1,1,1,0,0,29,36000.0,1507,0,1,0.021410256410256408,2,0.0
5633,informational,5a8bc65990b245e5a138643cd4eb9837,69d75d7a2d354401b851152b857c063d,0,0,3,0,0,1,1,1,0,0,1,65,50000.0,1356,0,1,0.34309941520467835,4,0.0
5645,discount,2906b810c7d4411798c6938adc9daaa5,d8192bb8400249d18947acf38b2619fa,0,10,7,2,1,1,1,0,0,1,0,45,35000.0,1598,0,1,0.12700141442715698,1,6.14
5651,discount,fafdcd668e3743c1bb461111dcafc2a4,861832bd241b43fd8a8005046bad9efc,0,10,10,2,1,1,1,1,0,1,0,49,52000.0,1570,0,1,0.061305595408895276,2,0.0
5652,bogo,f19421c1d4aa40978ebb69ca19b0e20d,692e3eaba5854ad5bbdd51d241647830,0,5,5,5,1,1,1,1,1,0,0,40,62000.0,861,0,1,0.76206008583691,2,0.0
5653,discount,fafdcd668e3743c1bb461111dcafc2a4,2a1cb179fd8f4dc8b44949eeced7d7b1,0,10,10,2,1,1,1,1,0,1,0,44,64000.0,983,1,0,1.0559,2,0.0
5655,discount,fafdcd668e3743c1bb461111dcafc2a4,f70e4e136db845fc8d9999a5c5941478,0,10,10,2,1,1,1,1,0,1,0,36,40000.0,177,0,1,0.07092619392185237,3,1.22
5660,discount,2298d6c36e964ae4a3e7e9706d1fb8c2,fa603420f0dd429fbf70a38a26e67c9f,0,7,7,3,1,1,1,1,0,1,0,29,45000.0,1531,0,1,0.043071428571428566,2,0.0
5685,bogo,f19421c1d4aa40978ebb69ca19b0e20d,5b545e1908744a4798c7c4318be843e8,0,5,5,5,1,1,1,1,1,0,0,56,74000.0,1504,0,1,0.09251057827926658,1,0.0
5692,discount,2298d6c36e964ae4a3e7e9706d1fb8c2,0864b88ddd1945ff8982d042d520c7fb,0,7,7,3,1,1,1,1,0,1,0,27,45000.0,1491,0,1,0.011228571428571428,2,0.0
5696,discount,fafdcd668e3743c1bb461111dcafc2a4,d087fd0166404163b7d1e1e7cf2a9ac7,0,10,10,2,1,1,1,1,0,1,0,71,63000.0,1589,0,1,0.12941761363636362,1,1.87
5697,discount,fafdcd668e3743c1bb461111dcafc2a4,f5c121aa62594d35b71cbe56ec7f6c9e,0,10,10,2,1,1,1,1,0,1,0,64,103000.0,1076,1,0,0.40377840909090906,1,0.0
5701,bogo,9b98b8c7a33c4b65b9aebfe6a799e6d9,af9a7712bc024eeaa0533cfcff3e86aa,0,5,7,5,1,1,1,0,1,0,0,38,46000.0,1571,0,1,0.11192362093352193,1,0.0
5702,discount,fafdcd668e3743c1bb461111dcafc2a4,3cb2907fc9d54e61a9cf6fa050237690,0,10,10,2,1,1,1,1,0,1,0,49,81000.0,1614,0,1,0.11519886363636365,1,0.0
5703,discount,fafdcd668e3743c1bb461111dcafc2a4,e820e95254a24e9abe9704555f8bbee2,0,10,10,2,1,1,1,1,0,1,0,52,56000.0,1804,1,0,0.057333333333333326,3,0.0
5704,discount,0b1e1539f2cc45b7b9fa7c272da2e1d7,b270f33e4efb46cf8ef0ad6b1fdfefe9,0,20,10,5,1,1,0,0,0,1,0,42,70000.0,1458,1,0,0.2857244318181818,1,0.0
5706,discount,2298d6c36e964ae4a3e7e9706d1fb8c2,2d417224c49c4d1eb3ad45275ae43662,0,7,7,3,1,1,1,1,0,1,0,34,43000.0,1564,0,1,0.01367751060820368,1,0.0
5709,discount,2298d6c36e964ae4a3e7e9706d1fb8c2,a83b13b3bfe245189f5cf414ba2cdb3f,0,7,7,3,1,1,1,1,0,1,0,71,86000.0,888,1,0,0.1131824611032532,1,0.0
5710,discount,fafdcd668e3743c1bb461111dcafc2a4,144581d274654cf3a6af4de58603f08d,0,10,10,2,1,1,1,1,0,1,0,64,70000.0,1485,1,0,0.29378766140602586,2,0.0
5711,discount,fafdcd668e3743c1bb461111dcafc2a4,681f57254d5541e0a9b5948929811bce,0,10,10,2,1,1,1,1,0,1,0,57,92000.0,1188,1,0,0.3139630681818181,1,0.0
5712,bogo,ae264e3637204a6fb9bb56bc8210ddfd,141acdc240c34737bc25aaa030051b1e,0,10,7,10,0,1,1,1,1,0,0,77,85000.0,1036,0,0,0.4116738816738816,4,0.0
5733,bogo,f19421c1d4aa40978ebb69ca19b0e20d,c830751fd5de4453a105b0bd54aa070f,0,5,5,5,1,1,1,1,1,0,0,54,79000.0,1725,1,0,0.0966290550070522,1,0.0
5734,discount,fafdcd668e3743c1bb461111dcafc2a4,f12026bef50743d0a4337abebf1729a8,0,10,10,2,1,1,1,1,0,1,0,54,79000.0,1408,1,0,0.3867826086956522,3,21.35
5741,discount,2298d6c36e964ae4a3e7e9706d1fb8c2,3d28370352d642c7a3223284c83d9bdc,0,7,7,3,1,1,1,1,0,1,0,60,74000.0,1190,0,1,0.1045968882602546,1,0.0
5744,discount,fafdcd668e3743c1bb461111dcafc2a4,39be4bd11a7c4ae7a4cdf42eab5d2192,0,10,10,2,1,1,1,1,0,1,0,118,65405.0,1664,0,0,0.006207386363636364,1,0.0
5750,bogo,f19421c1d4aa40978ebb69ca19b0e20d,31f72426dff344ed8b1b1258366caf8d,0,5,5,5,1,1,1,1,1,0,0,40,34000.0,1652,0,1,0.023418803418803417,2,0.0
5758,informational,5a8bc65990b245e5a138643cd4eb9837,48d781b45b1f454b9d19f5144864eebc,0,0,3,0,0,1,1,1,0,0,1,59,46000.0,1777,0,1,0.023670886075949363,1,0.0
5760,discount,2298d6c36e964ae4a3e7e9706d1fb8c2,dd2d770b5b9f41bd9382964971dde25e,0,7,7,3,1,1,1,1,0,1,0,61,81000.0,1018,1,0,0.2027298444130128,1,28.82
5761,bogo,9b98b8c7a33c4b65b9aebfe6a799e6d9,1c6d78d003044f79b8fe208e971f22ce,0,5,7,5,1,1,1,0,1,0,0,44,52000.0,1050,0,1,0.2465945165945166,3,0.0
5762,informational,5a8bc65990b245e5a138643cd4eb9837,5d8729b17d7243bfbd65dfc3a608090a,0,0,3,0,0,1,1,1,0,0,1,20,37000.0,1467,0,1,0.023924050632911392,1,0.0
5766,bogo,4d5c57ea9a6940dd891ad53e9dbe8da0,2f772790746c49409d01ccc87e05e10b,0,10,5,10,1,1,1,1,1,0,0,21,55000.0,1654,0,1,0.044002890173410414,3,0.0
